Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $1652.24/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,PrivateNote
0xe4d6ea2cf6d1826f3d506e8cb24bee769e0746c2f597f4c3f0f1c5557b5f4e91,16282793,1672225007,28/12/2022 10:56,0xc6108f89578c8394dda250626d63f9a334a872fa,0xe28d14cab0a32070c9f45835b87bfcfc0aff8b97,,0,8.38,13845.7712,0.000298033,0.492422596,1189.27,,,Transfer,
0x4ddb5cee76d8fac3d013b2eb915ed615210c732eda6d6aecc835bd12697c68ff,16284511,1672245671,28/12/2022 16:41,0x8f2775716acc8a95feb350888dfc559d0318effb,0xc6108f89578c8394dda250626d63f9a334a872fa,,4.144331044,0,6847.429524,0.000447972,0.74015802,1189.27,,,Transfer,
0x40e745821eca720786461e43f1a2cad6a90b01845afaaa13b5e9a4617a0deb39,16284527,1672245863,28/12/2022 16:44,0x00e3b451f40d74212e00f7ecea3ef3ed966718fa,0xc6108f89578c8394dda250626d63f9a334a872fa,,0.395549766,0,653.5431453,0.000450234,0.743894719,1189.27,,,Transfer,
0x5dd8a05940fb9d0f482fbef4610565fbef24280ead59b93c34e47d6badc5156d,16284530,1672245899,28/12/2022 16:44,0x72b64809ace1cbd755e9b2a75ee18994fab80689,0xc6108f89578c8394dda250626d63f9a334a872fa,,0.214498582,0,354.4031369,0.000458262,0.757158658,1189.27,,,Transfer,
0xf69d17ff83ecd79726a94bcd0ea6a47c8dfe85ae1008ea7c545143641180921c,16284531,1672245911,28/12/2022 16:45,0xa1c7fb8cb261ae26c0aefcd9edecba7860ba69c2,0xc6108f89578c8394dda250626d63f9a334a872fa,,3.093857534,0,5111.795172,0.000452206,0.747152872,1189.27,,,Transfer,
0x76400fe639602af8be4bc72bce095ed517338811f8d2bcd4c24bf3f0e91dd5b4,16284533,1672245935,28/12/2022 16:45,0x0fb7e13b7c0254375ef0f42a85f86981562acf7c,0xc6108f89578c8394dda250626d63f9a334a872fa,,0.518733261,0,857.0718428,0.000476059,0.786564095,1189.27,,,Transfer,
0x9725ed2121d73f5d51e21c936510939f52ec9c48f27b18dd0a5fe6459c2ec8e3,16284535,1672245959,28/12/2022 16:45,0x7cd29eeed887b8f9a15d5d0a9d59dd7c9ede8875,0xc6108f89578c8394dda250626d63f9a334a872fa,,2.251471874,0,3719.971888,0.000467236,0.771986645,1189.27,,,Transfer,
0x02320cf9571e6049c7b6dcafe7807445b825175fdc5c3dd517fd934610ff6393,16284541,1672246031,28/12/2022 16:47,0xe5ecf5a15bd0b1d274d1e591a7f7ab768dfd1192,0xc6108f89578c8394dda250626d63f9a334a872fa,,1.924065403,0,3179.017822,0.000439607,0.726335645,1189.27,,,Transfer,
0x6a03446bb9e64f562e7c267136cbac57fdba7f3433221ad0766f6e810b2ea3b2,16291197,1672326347,29/12/2022 15:05,0xf0301fa8454313d253d0453ad1f624cd81c6a5fd,0xc6108f89578c8394dda250626d63f9a334a872fa,,1.757826284,0,2904.3509,0.0006752,1.11559312,1200.06,,,Transfer,
0x39e66e44df5b9d5f5daa4670ab8b75b5d5d044cc2f431e021b2d02c7ae3dcfa7,16291201,1672326395,29/12/2022 15:06,0xa83eaf1138a4a9c54e86845c22989497483e42d9,0xc6108f89578c8394dda250626d63f9a334a872fa,,3.763694806,0,6218.527107,0.000599244,0.990094599,1200.06,,,Transfer,
0xbed70ffff9dce49be72bce181f4c0d882e53990452b25bd41082641a646cbbaa,16291205,1672326443,29/12/2022 15:07,0xe5ecf5a15bd0b1d274d1e591a7f7ab768dfd1192,0xc6108f89578c8394dda250626d63f9a334a872fa,,0.412573676,0,681.6707303,0.000608868,1.005996629,1200.06,,,Transfer,
0x46df160ebc83e69b43012d93e16ddc71472e9f82d678f6e996d05e16fbf44e52,16335189,1672856579,04/01/2023 18:22,0xc6108f89578c8394dda250626d63f9a334a872fa,0xe28d14cab0a32070c9f45835b87bfcfc0aff8b97,,0,5,8261.2,0.000457245,0.755478426,1256.42,,,Transfer,
0xacc7f1c20a7bf42c4148a87adf1cf45d17a18c3bd1964bc228fafcfaf4971bd0,16335212,1672856855,04/01/2023 18:27,0xc6108f89578c8394dda250626d63f9a334a872fa,0xe28d14cab0a32070c9f45835b87bfcfc0aff8b97,,0,10,16522.4,0.000476545,0.787366882,1256.42,,,Transfer,
0xe0feeba8f5d99b094ddc25cde77b28cc0969a784f224ee319e6b29d44ac3282b,16335242,1672857215,04/01/2023 18:33,0xc6108f89578c8394dda250626d63f9a334a872fa,0xe28d14cab0a32070c9f45835b87bfcfc0aff8b97,,0,14,23131.36,0.000409756,0.677016038,1256.42,,,Transfer,
0xc477847c9be6486d73e5b664ef79670290a673e6f51d92d2a87518977cf64969,16342689,1672947035,05/01/2023 19:30,0xc6108f89578c8394dda250626d63f9a334a872fa,0x11999f4e0baf4d93cbfcbc21095c873fa6ec2d22,,0,5.321043921,8791.641607,0.000646142,1.067581262,1250.73,,,Transfer,
